,FOL_swe,ORO_swe,SHA_swe,YRS_swe
2039-12-10,33.911133,0.44211775,1.0732126,12.237885
2039-12-11,33.31126,0.3723466,1.0704682,11.471042
2039-12-12,31.79609,0.2546804,1.0462459,10.442069
2039-12-13,30.846514,0.18369028,1.0269415,9.952121
2039-12-14,32.1158,1.0786428,1.7037458,11.523034
2039-12-15,36.387177,2.950495,3.6975396,15.709963
2039-12-16,43.236713,3.8045437,6.498561,18.78296
2039-12-17,45.78283,5.6830497,7.0907493,21.580975
2039-12-18,48.480175,7.918364,10.05059,23.157663
2039-12-19,48.415802,6.164252,9.449767,21.742664
2039-12-20,58.433075,8.806099,13.602884,27.483498
2039-12-21,59.077065,9.348198,14.263897,27.89469
2039-12-22,58.58305,8.521409,13.195606,27.266117
2039-12-23,60.504627,7.4235168,12.741893,25.729986
2039-12-24,60.49276,7.4401293,12.835455,25.69729
2039-12-25,60.11877,7.2974515,12.486279,25.541716
2039-12-26,59.507282,6.572094,11.534042,24.941147
2039-12-27,58.50384,5.83471,10.491227,24.006851
2039-12-28,58.0889,5.5586023,10.0632925,23.645945
2039-12-29,57.648937,5.357566,9.824113,23.258736
2039-12-30,57.306282,5.127784,9.610936,22.840267
2039-12-31,56.977737,4.74246,9.378582,22.345295
2040-01-01,55.786896,4.274305,8.8468075,21.212648
2040-01-02,53.486267,3.7246134,7.9617567,19.544054
2040-01-03,51.79956,2.964294,6.4716225,18.23479
2040-01-04,51.114555,2.7028854,5.670072,17.774065
2040-01-05,49.474392,2.2636242,5.0261345,16.81265
2040-01-06,49.718243,2.608628,4.718967,17.514513
2040-01-07,50.093758,3.9511213,5.4761095,18.442068
2040-01-08,50.77735,5.5225377,6.843895,19.354792
2040-01-09,59.610107,13.381436,10.251192,30.408892
2040-01-10,65.705864,9.906828,9.60206,29.700144
2040-01-11,74.59379,13.861509,13.85917,33.300674
2040-01-12,76.38019,15.216344,15.571241,35.12002
2040-01-13,89.71912,30.536907,25.812325,50.06911
2040-01-14,89.71037,30.716642,26.009254,50.26032
2040-01-15,89.58302,30.643457,25.90748,50.030037
2040-01-16,89.537766,30.69368,26.504095,49.84095
2040-01-17,88.9463,30.415932,26.276196,49.352573
2040-01-18,88.06588,29.403751,25.81384,48.308384
2040-01-19,87.35444,28.236004,24.860186,47.362076
2040-01-20,86.682335,26.598902,23.217054,46.306995
2040-01-21,86.022064,25.28934,21.993265,45.46048
2040-01-22,84.97937,22.324984,20.501146,43.799267
2040-01-23,84.124405,20.460093,19.391182,42.432407
2040-01-24,83.148544,20.255243,20.519194,40.898174
2040-01-25,100.02983,36.50675,32.73666,55.048943
2040-01-26,103.47285,39.614353,34.62155,58.238747
2040-01-27,107.264565,42.47389,37.845318,61.836407
2040-01-28,109.640434,43.82763,40.409527,64.02727
2040-01-29,109.160385,43.834538,40.456425,63.614796
2040-01-30,107.516754,43.256187,39.933422,61.926
2040-01-31,105.140396,41.100193,38.638588,59.860477
2040-02-01,113.66389,47.796436,44.075417,69.940865
2040-02-02,114.34156,48.294727,44.309635,70.813866
2040-02-03,113.7518,47.343987,45.0472,70.17664
2040-02-04,111.142685,45.187534,43.73987,67.71991
2040-02-05,107.79572,41.11867,40.061592,63.939518
2040-02-06,104.05995,36.060337,34.529354,59.40226
2040-02-07,99.73043,31.347342,29.102186,54.458168
2040-02-08,96.39338,27.801437,25.07103,50.79219
2040-02-09,93.89612,24.923048,22.509657,48.221455
2040-02-10,92.32471,22.93318,21.7235,46.402103
2040-02-11,90.753296,21.692318,21.147696,44.7178
2040-02-12,89.58789,20.443554,20.6753,43.549088
2040-02-13,88.21523,19.779419,20.576538,42.16455
2040-02-14,102.365845,30.466003,26.75498,58.154785
2040-02-15,106.57931,35.162212,30.22468,62.259037
2040-02-16,122.174065,44.652897,34.156254,74.98914
2040-02-17,127.81946,51.626453,35.507782,81.255226
2040-02-18,128.69098,52.403706,35.828407,82.022026
2040-02-19,127.61507,51.740665,35.66712,80.61374
2040-02-20,128.11333,47.23859,34.31807,79.30438
2040-02-21,124.0898,40.011528,31.392712,73.36746
2040-02-22,117.0134,33.72877,27.812529,65.611984
2040-02-23,118.633934,30.854582,26.435461,62.777576
2040-02-24,125.43805,30.592514,26.625784,64.65819
2040-02-25,129.99355,30.80771,26.199425,68.15608
2040-02-26,132.37881,30.71961,26.384977,69.62821
2040-02-27,133.10857,30.00221,26.398417,69.65474
2040-02-28,135.78676,28.90411,25.621061,70.28628
2040-03-01,137.85889,28.331652,25.347755,71.62755
2040-03-02,138.00244,28.361986,25.876066,71.634224
2040-03-03,142.06377,27.444035,25.608027,71.84765
2040-03-04,144.55487,27.62661,25.497637,73.209564
2040-03-05,144.63258,27.655338,25.533867,73.23388
2040-03-06,145.07722,26.911467,25.123125,73.30954
2040-03-07,141.07697,24.810497,24.255432,69.43978
2040-03-08,144.87726,25.124691,26.501265,71.54852
2040-03-09,144.70676,25.016481,26.001335,71.833496
2040-03-10,143.20201,24.71075,25.639982,70.531235
2040-03-11,145.97643,24.07828,26.573284,69.135284
2040-03-12,162.92667,26.52038,28.174545,77.0395
2040-03-13,172.81697,27.004175,28.145922,79.00758
2040-03-14,187.28473,38.037426,35.106945,91.2236
2040-03-15,187.15016,36.839836,34.62163,90.82136
2040-03-16,180.96638,29.74946,29.61164,84.11903
2040-03-17,183.11116,32.674095,33.678333,86.11063
2040-03-18,183.93315,33.262554,34.330055,87.09132
2040-03-19,186.16951,35.478188,36.83633,89.00916
2040-03-20,185.53638,34.736637,36.858635,88.4529
2040-03-21,183.94012,43.16499,43.76473,90.04017
2040-03-22,181.03299,43.976078,41.76913,89.75707
2040-03-23,179.92177,43.422802,41.879757,89.22919
2040-03-24,179.95038,42.984707,42.765793,89.1169
2040-03-25,194.44061,55.816925,52.278572,104.95012
2040-03-26,198.67368,57.94517,54.949028,106.993324
2040-03-27,203.05542,65.48754,59.98737,112.980354
2040-03-28,226.44757,85.722755,69.71201,134.50111
2040-03-29,228.18547,86.86737,71.452515,135.43674
2040-03-30,237.63235,99.46988,80.6996,146.88074
2040-03-31,243.10056,104.03006,84.12656,152.2966
2040-04-01,245.66899,105.83368,86.04845,155.32118
2040-04-02,249.12541,101.592735,80.8389,155.65965
2040-04-03,243.04947,92.40236,75.76978,148.55913
2040-04-04,236.02577,84.20233,67.99108,141.04634
2040-04-05,230.45584,77.72565,68.82255,134.13924
2040-04-06,228.67154,77.27883,70.77616,132.9025
2040-04-07,242.84897,87.05391,74.708435,146.82611
2040-04-08,261.61942,100.85033,78.03949,164.32414
2040-04-09,262.10297,100.16681,76.21745,164.60527
2040-04-10,256.04565,89.977486,68.9703,157.3777
2040-04-11,249.46315,80.58425,62.304913,149.52776
2040-04-12,242.78851,74.82754,58.104683,143.154
2040-04-13,240.22601,71.38868,54.539673,140.03137
2040-04-14,239.20444,70.300316,54.16797,138.6647
2040-04-15,235.57176,67.38015,52.279957,134.68974
2040-04-16,232.85663,65.230125,51.43801,131.80547
2040-04-17,228.05817,61.51312,49.131046,126.45477
2040-04-18,219.37321,55.591354,45.193024,117.58741
2040-04-19,214.00574,50.759777,41.75445,111.09771
2040-04-20,215.31291,48.63007,39.610386,109.38708
2040-04-21,214.60414,46.7932,38.546413,107.55301
2040-04-22,213.41873,46.33123,39.22532,106.218544
2040-04-23,221.32365,49.88391,41.79571,110.13185
2040-04-24,221.09978,49.309093,41.734234,109.46843
2040-04-25,216.0557,47.16845,40.457047,105.46553
2040-04-26,211.64272,45.064266,39.196667,101.78804
2040-04-27,208.37836,43.922047,38.821445,99.196815
2040-04-28,209.109,45.651024,39.82185,99.70997
2040-04-29,228.29216,62.344776,45.548077,121.535576
2040-04-30,231.61264,64.11773,46.36567,124.78914
2040-05-01,228.9997,59.68202,45.61609,122.10961
2040-05-02,229.98778,56.079796,44.910015,120.88187
2040-05-03,230.91518,55.805485,44.9836,121.68201
2040-05-04,225.22253,52.189484,42.86378,116.77932
2040-05-05,217.16399,48.066734,40.287605,109.27142
2040-05-06,206.35896,43.060886,37.145332,100.07308
2040-05-07,197.53404,39.494667,34.120686,93.54801
2040-05-08,188.0897,36.38907,31.418777,86.88236
2040-05-09,177.50407,33.20428,28.847576,80.13737
2040-05-10,168.09343,29.986807,26.689884,73.54833
2040-05-11,159.99545,27.545551,24.995073,67.9971
2040-05-12,152.4834,25.35279,23.764795,63.27562
2040-05-13,145.60544,23.274654,22.529015,58.88807
2040-05-14,137.6577,21.427855,21.242464,54.24097
2040-05-15,129.71707,19.5169,19.785782,50.14545
2040-05-16,121.46864,18.14682,18.573591,46.673683
2040-05-17,116.202614,17.412603,17.924095,44.884895
2040-05-18,113.10507,16.778723,17.365267,43.88306
2040-05-19,109.20609,15.916551,16.579775,42.55933
2040-05-20,103.45897,14.779076,15.58683,40.59754
2040-05-21,96.28018,13.465645,14.540914,38.14376
2040-05-22,88.47336,12.172989,13.521794,35.668373
2040-05-23,83.44075,11.2349615,12.806872,33.812286
2040-05-24,76.708206,10.043154,11.897422,31.092445
2040-05-25,69.99299,8.977614,11.112389,28.462257
2040-05-26,63.427387,7.703431,10.295215,25.73954
2040-05-27,57.09759,6.17675,9.360139,22.635523
2040-05-28,50.537956,4.7899384,8.458246,19.243572
2040-05-29,44.40986,3.570363,7.641758,15.954147
2040-05-30,39.272503,2.5424752,6.9157834,13.581117
2040-05-31,34.264736,2.0654213,6.533985,11.059627
2040-06-01,30.495684,1.7551141,6.335834,9.074795
2040-06-02,26.88423,1.3997427,6.0733194,7.149427
2040-06-03,24.109987,1.223518,5.7933526,5.9185157
2040-06-04,21.329473,1.0319703,5.4434614,4.9307976
2040-06-05,17.999332,0.7850838,5.18185,3.6584036
2040-06-06,15.615688,0.5436972,4.9182096,2.3360395
2040-06-07,13.153097,0.27030608,4.638654,1.6590554
2040-06-08,10.290614,0.001734986,4.390864,0.9170596
2040-06-09,7.5228295,0.0,4.1660748,0.11645048
2040-06-10,6.3837204,0.0,3.886728,0.0
2040-06-11,5.3483334,0.0,3.623606,0.0
2040-06-12,4.3561444,0.0,3.3360603,0.0
2040-06-13,3.1736882,0.0,3.0131972,0.0
2040-06-14,2.2158113,0.0,2.7476962,0.0
2040-06-15,1.747594,0.0,2.512562,0.0
2040-06-16,1.3247195,0.0,2.3522909,0.0
2040-06-17,0.91780967,0.0,2.2326853,0.0
2040-06-18,0.45685276,0.0,2.122702,0.0
2040-06-19,8.7456436e-05,0.0,2.0106769,0.0
2040-06-20,0.0,0.0,1.8898195,0.0
2040-06-21,0.0,0.0,1.7852579,0.0
2040-06-22,0.0,0.0,1.6784699,0.0
2040-06-23,0.0,0.0,1.5807581,0.0
2040-06-24,0.0,0.0,1.5079719,0.0
2040-06-25,0.0,0.0,1.3996049,0.0
2040-06-26,0.0,0.0,1.2674079,0.0
2040-06-27,0.0,0.0,1.1146785,0.0
2040-06-28,0.0,0.0,0.96772975,0.0
2040-06-29,0.0,0.0,0.8320087,0.0
2040-06-30,0.0,0.0,0.7000758,0.0
2040-07-01,0.0,0.0,0.5689871,0.0
2040-07-02,0.0,0.0,0.43224624,0.0
2040-07-03,0.0,0.0,0.27150935,0.0
2040-07-04,0.0,0.0,0.050129358,0.0
2040-07-05,0.0,0.0,0.0,0.0
2040-07-06,0.0,0.0,0.0,0.0
2040-07-07,0.0,0.0,0.0,0.0
2040-07-08,0.0,0.0,0.0,0.0
2040-07-09,0.0,0.0,0.0,0.0
2040-07-10,0.0,0.0,0.0,0.0
2040-07-11,0.0,0.0,0.0,0.0
2040-07-12,0.0,0.0,0.0,0.0
2040-07-13,0.0,0.0,0.0,0.0
2040-07-14,0.0,0.0,0.0,0.0
2040-07-15,0.0,0.0,0.0,0.0
2040-07-16,0.0,0.0,0.0,0.0
2040-07-17,0.0,0.0,0.0,0.0
2040-07-18,0.0,0.0,0.0,0.0
2040-07-19,0.0,0.0,0.0,0.0
2040-07-20,0.0,0.0,0.0,0.0
2040-07-21,0.0,0.0,0.0,0.0
2040-07-22,0.0,0.0,0.0,0.0
2040-07-23,0.0,0.0,0.0,0.0
2040-07-24,0.0,0.0,0.0,0.0
2040-07-25,0.0,0.0,0.0,0.0
2040-07-26,0.0,0.0,0.0,0.0
2040-07-27,0.0,0.0,0.0,0.0
2040-07-28,0.0,0.0,0.0,0.0
2040-07-29,0.0,0.0,0.0,0.0
2040-07-30,0.0,0.0,0.0,0.0
2040-07-31,0.0,0.0,0.0,0.0
2040-08-01,0.0,0.0,0.0,0.0
2040-08-02,0.0,0.0,0.0,0.0
2040-08-03,0.0,0.0,0.0,0.0
2040-08-04,0.0,0.0,0.0,0.0
2040-08-05,0.0,0.0,0.0,0.0
2040-08-06,0.0,0.0,0.0,0.0
2040-08-07,0.0,0.0,0.0,0.0
2040-08-08,0.0,0.0,0.0,0.0
2040-08-09,0.0,0.0,0.0,0.0
2040-08-10,0.0,0.0,0.0,0.0
2040-08-11,0.0,0.0,0.0,0.0
2040-08-12,0.0,0.0,0.0,0.0
2040-08-13,0.0,0.0,0.0,0.0
2040-08-14,0.0,0.0,0.0,0.0
2040-08-15,0.0,0.0,0.0,0.0
2040-08-16,0.0,0.0,0.0,0.0
2040-08-17,0.0,0.0,0.0,0.0
2040-08-18,0.0,0.0,0.0,0.0
2040-08-19,0.0,0.0,0.0,0.0
2040-08-20,0.0,0.0,0.0,0.0
2040-08-21,0.0,0.0,0.0,0.0
2040-08-22,0.0,0.0,0.0,0.0
2040-08-23,0.0,0.0,0.0,0.0
2040-08-24,0.0,0.0,0.0,0.0
2040-08-25,0.0,0.0,0.0,0.0
2040-08-26,0.0,0.0,0.0,0.0
2040-08-27,0.0,0.0,0.0,0.0
2040-08-28,0.0,0.0,0.0,0.0
2040-08-29,0.0,0.0,0.0,0.0
2040-08-30,0.0,0.0,0.0,0.0
2040-08-31,0.0,0.0,0.0,0.0
2040-09-01,0.0,0.0,0.0,0.0
2040-09-02,0.0,0.0,0.0,0.0
2040-09-03,0.0,0.0,0.0,0.0
2040-09-04,0.0,0.0,0.0,0.0
2040-09-05,0.0,0.0,0.0,0.0
2040-09-06,0.0,0.0,0.0,0.0
2040-09-07,0.0,0.0,0.0,0.0
2040-09-08,0.0,0.0,0.0,0.0
2040-09-09,0.0,0.0,0.0,0.0
2040-09-10,0.0,0.0,0.0,0.0
2040-09-11,0.0,0.0,0.0,0.0
2040-09-12,0.0,0.0,0.0,0.0
2040-09-13,0.0,0.0,0.0,0.0
2040-09-14,0.0,0.0,0.0,0.0
2040-09-15,0.0,0.0,0.0,0.0
2040-09-16,0.0,0.0,0.0,0.0
2040-09-17,0.0,0.0,0.0,0.0
2040-09-18,0.0,0.0,0.0,0.0
2040-09-19,0.0006053997,0.16618614,0.10833677,0.00089619076
2040-09-20,0.0,0.1671999,0.5280668,0.0
2040-09-21,0.0,0.0,0.25484928,0.0
2040-09-22,0.0,0.0,0.018431095,0.0
2040-09-23,0.0,0.0,0.0,0.0
2040-09-24,0.0,0.0,0.0,0.0
2040-09-25,0.0,0.0,0.0,0.0
2040-09-26,0.0,0.0,0.0,0.0
2040-09-27,0.0,0.0,0.0,0.0
2040-09-28,0.0,0.0,0.0,0.0
2040-09-29,0.0,0.0,0.0,0.0
2040-09-30,0.0,0.0,0.0,0.0
2040-10-01,0.0,0.0,0.0,0.0
2040-10-02,0.0,0.0,0.0,0.0
2040-10-03,0.0,0.0,0.0,0.0
2040-10-04,0.0,0.0,0.0,0.0
2040-10-05,0.0,0.0,0.0,0.0
2040-10-06,0.0,0.0,0.0,0.0
2040-10-07,0.0,0.0,0.0,0.0
2040-10-08,0.0,0.0,0.0,0.0
2040-10-09,0.0,0.0,0.0,0.0
2040-10-10,0.0,0.0,0.0,0.0
2040-10-11,0.0,0.0,0.0,0.0
2040-10-12,0.0,0.0,0.0,0.0
2040-10-13,0.0,0.0,0.0,0.0
2040-10-14,0.0,0.0,0.0,0.0
2040-10-15,0.0,0.0,0.0,0.0
2040-10-16,0.0,0.0,0.0,0.0
2040-10-17,0.0,0.0,0.0,0.0
2040-10-18,0.0,0.0,0.0,0.0
2040-10-19,0.0,0.0,0.0,0.0
2040-10-20,0.0,0.0,0.0,0.0
2040-10-21,0.0,0.0,0.0,0.0
2040-10-22,0.0,0.0,0.0,0.0
2040-10-23,0.0,0.0,0.0,0.0
2040-10-24,0.0,0.0,0.0,0.0
2040-10-25,0.0,0.0,0.0,0.0
2040-10-26,0.0,0.0,0.0,0.0
2040-10-27,0.0,0.0,0.0,0.0
2040-10-28,0.0,0.0,0.0,0.0
2040-10-29,0.0,0.0,0.0,0.0
2040-10-30,0.0,0.0,0.0,0.0
2040-10-31,0.0,0.0,0.0,0.0
2040-11-01,0.0,0.0,0.0,0.0
2040-11-02,0.0,0.0,0.0,0.0
2040-11-03,0.0,0.0,0.0,0.0
2040-11-04,0.0,0.0,0.0,0.0
2040-11-05,0.0,0.0,0.0,0.0
2040-11-06,0.0,0.0,0.0,0.0
2040-11-07,0.0,0.0,0.0,0.0
2040-11-08,0.0,0.0,0.0,0.0
2040-11-09,0.0,0.0,0.0,0.0
2040-11-10,0.0,0.0,0.0,0.0
2040-11-11,0.0,0.0,0.0,0.0
2040-11-12,0.0,0.0,0.0,0.0
2040-11-13,0.0,0.0,0.0,0.0
2040-11-14,0.0,0.0,0.0,0.0
2040-11-15,0.0,0.0,0.0,0.0
2040-11-16,0.0,0.0,0.0,0.0
2040-11-17,0.0,0.0,0.0,0.0
2040-11-18,0.0,0.0,0.0,0.0
2040-11-19,0.0,0.0,0.0,0.0
2040-11-20,0.0,0.0,0.0,0.0
2040-11-21,0.0,0.0,0.0,0.0
2040-11-22,6.585445,6.5935173,0.8044581,8.722028
2040-11-23,16.223688,33.58764,11.435227,25.411884
2040-11-24,37.535854,49.996025,16.27072,41.913322
2040-11-25,39.08467,53.394287,17.594734,41.987774
2040-11-26,42.310585,58.059822,23.341665,45.61814
2040-11-27,50.45666,54.034763,24.466509,47.737225
2040-11-28,54.74203,60.138145,28.105305,54.648125
2040-11-29,50.815315,57.5719,27.423767,51.06669
2040-11-30,47.01671,51.266064,26.03073,46.118885
2040-12-01,45.201004,48.52735,25.178265,44.417854
2040-12-02,43.303516,45.460297,24.432,42.10788
2040-12-03,43.453724,47.606667,28.918762,43.222157
2040-12-04,44.175167,44.793785,28.899181,40.743713
2040-12-05,44.010403,43.90106,29.163803,41.11227
2040-12-06,41.45281,41.605103,27.003895,38.21595
2040-12-07,37.900715,37.8119,23.847763,34.71582
2040-12-08,35.2783,34.957024,21.38081,31.701204
2040-12-09,33.52517,32.722607,19.858719,29.518976
2040-12-10,32.077408,30.942806,18.848492,28.00971
2040-12-11,32.19533,30.773724,18.702093,27.951754
2040-12-12,43.578384,45.4053,23.09378,44.002186
2040-12-13,54.97324,58.04863,28.18801,60.701523
2040-12-14,78.597275,78.440674,46.020115,85.375015
2040-12-15,73.646675,69.28769,38.95559,78.282616
2040-12-16,74.09153,60.5473,31.020842,74.07109
2040-12-17,70.39154,55.471115,29.80609,70.49184
2040-12-18,65.64496,50.158295,27.958527,65.41668
2040-12-19,59.98656,43.478695,25.209757,58.263027
2040-12-20,56.32889,39.155872,23.835032,52.78486
2040-12-21,53.32062,36.814514,22.821285,48.229973
2040-12-22,52.62345,36.170277,21.874662,48.029446
2040-12-23,50.948383,36.551685,21.183172,46.85042
2040-12-24,50.14709,37.025356,20.76931,46.544617
2040-12-25,49.104507,35.990063,20.227112,45.516304
2040-12-26,48.419437,35.14844,19.81795,44.453995
2040-12-27,47.732105,34.186615,19.154531,43.463707
2040-12-28,47.031963,33.513493,18.629992,42.577034
2040-12-29,46.42272,32.713085,17.985962,41.760597
2040-12-30,45.734142,31.585379,17.220228,40.92511
2040-12-31,45.723972,30.905546,17.018478,40.516216
2041-01-01,45.747868,30.971298,17.180342,40.49914
2041-01-02,45.474632,30.986004,17.701134,40.022045
2041-01-03,45.025898,30.83233,17.607098,39.50657
2041-01-04,44.429504,30.169287,17.145863,38.856853
2041-01-05,43.412064,29.580853,16.77514,37.8177
2041-01-06,42.0344,28.265387,16.266043,36.341816
2041-01-07,40.505535,26.766352,15.577209,34.449425
2041-01-08,39.02017,25.583399,15.022415,32.78392
2041-01-09,37.796417,24.191738,14.350815,31.61048
2041-01-10,36.66866,23.018635,13.806966,30.34628
2041-01-11,35.268387,21.758131,13.246689,28.777624
2041-01-12,34.80705,21.340912,13.090077,28.29477
2041-01-13,34.54033,21.167658,13.005575,28.036879
2041-01-14,34.432095,21.06222,12.946384,27.897163
2041-01-15,34.380543,21.00318,12.916885,27.827808
2041-01-16,34.32674,20.960209,12.902039,27.761915
2041-01-17,34.27908,20.918743,12.884188,27.697416
2041-01-18,34.252327,20.8938,12.872601,27.655302
2041-01-19,34.23147,20.82024,12.858941,27.612497
2041-01-20,34.189014,20.763763,12.850333,27.548042
2041-01-21,34.126404,20.717924,12.838124,27.450188
2041-01-22,34.055088,20.603601,12.822908,27.258743
2041-01-23,33.972248,20.523415,12.807313,27.076536
2041-01-24,33.780605,20.40899,12.853384,26.733603
2041-01-25,33.758255,20.276348,12.855206,26.526018
2041-01-26,33.61758,20.088581,12.838492,26.28297
2041-01-27,33.420773,19.916426,12.960792,26.03612
2041-01-28,32.9985,19.448973,12.861859,25.608294
2041-01-29,32.487965,18.982845,12.722902,25.229149
2041-01-30,31.598883,18.285208,12.422554,24.55282
2041-01-31,31.092556,17.9057,12.30021,24.063015
2041-02-01,30.503408,17.505142,12.200939,23.586979
2041-02-02,30.170523,17.206154,12.089015,23.36526
2041-02-03,30.023527,17.019398,12.0342455,23.23004
2041-02-04,29.909847,16.771639,11.938282,23.041222
2041-02-05,29.858068,16.63546,11.885733,22.9569
2041-02-06,30.45051,17.561172,11.878218,24.097845
2041-02-07,31.488653,22.315561,13.0393505,26.82938
2041-02-08,31.55764,22.879076,13.129076,27.173859
2041-02-09,31.485687,22.423388,12.906979,26.893278
2041-02-10,31.226324,21.151016,12.464633,26.143349
2041-02-11,31.043968,19.044252,12.198146,25.265377
2041-02-12,30.897003,17.940788,12.139612,24.589146
2041-02-13,30.822737,17.376503,12.218176,24.096756
2041-02-14,31.140554,18.128187,12.671795,24.617147
2041-02-15,32.473022,21.822529,14.492726,25.580578
2041-02-16,37.392136,25.333054,16.360132,29.880579
2041-02-17,37.241734,25.983524,16.87534,29.427021
2041-02-18,36.6268,25.545385,16.251806,29.381716
2041-02-19,34.95443,23.99872,15.91519,27.30907
2041-02-20,37.667866,22.1453,15.547409,26.629723
2041-02-21,38.353874,22.013596,15.814727,26.903465
2041-02-22,38.22532,21.598959,15.787241,26.7719
2041-02-23,38.034237,21.14932,15.560712,26.52292
2041-02-24,37.58743,20.679565,15.236193,26.18279
2041-02-25,36.147827,19.602957,14.463263,25.240583
2041-02-26,34.769558,18.629847,13.633106,24.355377
2041-02-27,33.324944,17.660303,12.79021,23.281586
2041-02-28,32.373077,16.916838,12.087955,22.455996
2041-03-01,31.158495,16.222885,11.553876,21.429047
2041-03-02,29.549364,15.436054,10.7622595,20.240355
2041-03-03,27.677273,14.548741,9.9967,18.86527
2041-03-04,27.298248,14.140718,9.642016,18.501247
2041-03-05,27.927332,14.217374,9.553158,19.183863
2041-03-06,27.90761,14.211053,9.337639,19.346483
2041-03-07,28.247929,14.151189,9.154549,19.594967
2041-03-08,30.862215,14.954715,9.348644,21.923912
2041-03-09,31.232988,15.032529,9.282203,22.080402
2041-03-10,30.192568,14.633594,9.0587,20.995804
2041-03-11,29.261972,14.204203,8.777684,20.115118
2041-03-12,28.62018,13.787961,8.448668,19.736698
2041-03-13,28.40173,13.569566,8.334628,19.61314
2041-03-14,37.32161,17.261591,8.460779,34.257336
2041-03-15,41.931095,18.069572,9.25936,40.0178
2041-03-16,41.588318,17.251383,9.411107,39.792297
2041-03-17,38.94248,15.504474,9.006201,35.886253
2041-03-18,35.486244,14.150562,8.411137,30.820824
2041-03-19,32.485497,13.1125555,8.005878,26.1761
2041-03-20,29.73729,12.190239,7.647053,22.642258
2041-03-21,28.014137,11.450006,7.273829,20.843561
